"Billing Tag","Client","Agent","Instance","Backupset","Subclient","Storage Policy","Copy","Front End Backup Size","Front End Backup Cost","Front End Archive Size","Front End Archive Cost","Primary App Size","Primary App Cost","Protected App Size","Protected App Cost","Media Size","Media Cost","Total Cost"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","ONDEMAND MYSQL","ONDEMAND MYSQL","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_02","1.Primary","0.259","0.259","0","0","0.002","0.002","0.002","0.002","0.001","0.043","0.306"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0.258","0.258","0.23","74.222","74.48"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_QA","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_01","1.Primary","0.201","0.201","0","0","0","0","0","0","0","0","0.201"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0.192","0.192","0.07","22.677","22.869"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0.201","0.201","0.074","23.734","23.935"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_01","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","1.053","1.053","0.847","272.963","274.016"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","1.039","1.039","0.84","270.643","271.682"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","_STP_DATACENTER_CLOUD_VAULT","Primary","1.079","1.079","0","0","0","0","0","0","0","0","1.079"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ORACLE_02","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_FLASHVIDEO_02","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_FLASHVIDEO_03","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS_02","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0.334","0.334","0","0","0","0","0","0","0.334"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS_02","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","TESTE_LOGS_VIDEO","#STP_DATACENTER_LOG_01","1.Primary","0.021","0.021","0","0","0","0","0","0","0","0","0.021"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","TESTE_LOGS_VIDEO","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_HLS_03","#STP_DATACENTER_LOG_01","2.AWS","0","0","0.053","0.053","0","0","0","0","0","0","0.053"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_LOGSUNIX_EX","#STP_DATACENTER_FS_01","1.Primary","0.615","0.615","0","0","0","0","0","0","0","0","0.615"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_LOGSUNIX_EX","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_LOGSUNIX_EX","#STP_DATACENTER_LOG_01","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_LOGSUNIX_EX","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_CACHOS_EX","#STP_DATACENTER_FS_02","1.Primary","1.41","1.41","0","0","0","0","0","0","0","0","1.41"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_LOGS_CACHOS_EX","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_GRAYLOG_01","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_CACHOS - ate - 18-04-2020","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_IIS","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_IIS","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_IIS","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","27.757","27.757","0","0","0","0","0","0","27.757"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","TESTE_ARCHIVE","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_CACHOS - ate - 25-05-2020","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","74.205","74.205","0","0","0","0","0","0","74.205"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_CACHOS_Teste","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","BACKUP_FS_TEST_02","STP_GCOM_FS_FILE","4.AWS_OLD","0.731","0.731","0","0","0","0","0","0","0","0","0.731"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX_NEW","STP_GCOM_FS_LOG_RETENÇÃO_1ANO","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM ARCHIVE","GCOM_LOGS_LOGSUNIX_NEW","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","#STP_DATACENTER_DB_02","1.Primary","1.697","1.697","0","0","0.554","0.554","0.554","0.554","0.153","10.57","13.375"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","1.612","1.612","0.635","204.459","206.071"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_CARTOLA","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","#STP_DATACENTER_DB_01","1.Primary","7.868","7.868","0","0","0","0","0","0","0","0.001","7.869"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","7.868","7.868","2.185","704.048","711.916"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_ZABBIX","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","#STP_DATACENTER_DB_02","1.Primary","0.171","0.171","0","0","0","0","0","0","0","0","0.171"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0.171","0.171","0.071","22.837","23.008"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_REDIS","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","#STP_DATACENTER_DB_02","1.Primary","2.821","2.821","0","0","0.001","0.001","0.001","0.001","0","0.021","2.844"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","1.967","1.967","0.629","202.65","204.617"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_POSTGRE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_DB_02","1.Primary","0.422","0.422","0","0","0.008","0.008","0.008","0.008","0.002","0.147","0.585"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0.422","0.422","0.322","103.774","104.196"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_LOG_01","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_DEV","#STP_DATACENTER_DB_03","1-Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","STP_GCOM_FS_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","#STP_DATACENTER_DB_01","1.Primary","3.73","3.73","0","0","0","0","0","0","0","0.003","3.733"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0","0","3.453","3.453","1.041","335.327","338.78"
"DCCM - OnPremisses","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0","0","0","0","0","0","0"
"AWS - Glacier","cmay22lb23","Linux File System","DefaultInstanceName","GCOM defaultBackupSet","GCOM_DB_MYSQL_02","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0","0","0","0","0","0","0"
